id,naam,locatie,provincie,gemeente,deelgemeente,is_vastgesteld,is_beschermd,omvang,erfgoedwaarde,bewaringstoestand,stijl,typologie,context,materiaal,plantensoort,datering,personen,gebeurtenissen,themas,disciplines,dataverantwoordelijke,stamomtrek
130462,Gemengde houtkant,Soldatenstraat (Heuvelland),West-Vlaanderen,Heuvelland,Westouter,False,False,Element,aanwezig,bewaard,,houtkanten,perceelsgrenzen,,"Alnus glutinosa, Corylus avellana, Cytisus scoparius, Fraxinus excelsior, Quercus robur",,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130463,Houtkant van es op talud,Soldatenstraat (Heuvelland),West-Vlaanderen,Heuvelland,Westouter,False,False,Element,aanwezig,bewaard,,houtkanten,perceelsgrenzen,,Fraxinus excelsior,,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130464,Wilgenhakhoutperceel,Langedreef (Heuvelland),West-Vlaanderen,Heuvelland,Westouter,False,False,Element,aanwezig,bewaard,,hakhoutpercelen,weilanden,,"Alnus glutinosa, Fraxinus excelsior, Quercus robur, Salix alba",,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130465,Gemengde haag,Gemenestraat 23 (Heuvelland),West-Vlaanderen,Heuvelland,Westouter,False,False,Element,aanwezig,bewaard,,"geschoren hagen, veekeringshagen",erven,,"Corylus avellana, Crataegus monogyna, Fraxinus excelsior, Ilex aquifolium, Populus canadensis (x), Prunus spinosa, Rubus, Sambucus nigra, Ulmus",,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130466,Gemengde haag op talud,Gemenestraat 23 (Heuvelland),West-Vlaanderen,Heuvelland,Westouter,False,False,Element,aanwezig,bewaard,,veekeringshagen,"erven, valleiranden",,"Crataegus monogyna, Ilex aquifolium, Prunus spinosa, Sambucus nigra, Ulmus",,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130472,Houtkant op talud,Oude Bellestraat (Heuvelland),West-Vlaanderen,Heuvelland,Westouter,False,False,Element,aanwezig,bewaard,,houtkanten,holle wegen,,"Acer pseudoplatanus, Alnus glutinosa, Castanea sativa, Corylus avellana",,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130481,Gemengde houtkant op talud,Hellegatstraat (Heuvelland),West-Vlaanderen,Heuvelland,Westouter,False,False,Element,aanwezig,bewaard,,houtkanten,weilanden,,"Acer pseudoplatanus, Alnus glutinosa, Castanea sativa, Corylus avellana, Prunus avium, Salix",,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130482,Gemengde haag als afsluiting,Rodebergstraat 59 (Heuvelland),West-Vlaanderen,Heuvelland,Westouter,False,False,Element,aanwezig,bewaard,,"afsluitingshagen, geschoren hagen","erven, perceelsgrenzen",,"Acer campestre, Carpinus betulus, Crataegus monogyna, Fagus sylvatica, Ilex aquifolium",,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130488,Meidoornhaag met vlechtwerk,Hellegatstraat 8 (Heuvelland),West-Vlaanderen,Heuvelland,Westouter,False,False,Element,aanwezig,bewaard,,"gevlochten hagen, veekeringshagen",erven,,Crataegus monogyna,,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130492,Geschoren olifanten topiary van haagliguster,Terboekt 24 (Genk),Limburg,Genk,Genk,False,False,Element,aanwezig,bewaard,,"sierhagen, snoeivormen",tuinen,,Ligustrum ovalifolium,,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130500,Gemengde kaphaag met sporen van vlechtwerk,Hellegatstraat (Heuvelland),West-Vlaanderen,Heuvelland,Westouter,False,False,Element,aanwezig,bewaard,,"gevlochten hagen, kaphagen","valleiranden, weilanden",,"Carpinus betulus, Corylus avellana, Crataegus monogyna, Fraxinus excelsior, Populus canadensis (x), Tilia platyphyllos, Ulmus",,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130502,Gemengde houtkant,"Hillestraat 2, Victoriastraat (Heuvelland)",West-Vlaanderen,Heuvelland,Dranouter,False,False,Element,aanwezig,bewaard,,houtkanten,perceelsgrenzen,,"Acer campestre, Carpinus betulus, Crataegus monogyna, Fraxinus excelsior, Prunus spinosa, Rosa, Salix, Ulmus",,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130503,Gemengde houtkant op talud,Zwartemolenstraat (Heuvelland),West-Vlaanderen,Heuvelland,Dranouter,False,False,Element,aanwezig,bewaard,,"gelegde hagen, houtkanten","perceelsgrenzen, valleiranden, weilanden",,"Acer campestre, Buxus sempervirens, Corylus avellana, Crataegus monogyna, Fraxinus excelsior, Prunus spinosa, Ulmus",,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130505,Kaphaag van meidoorn als erfafscheiding,Zwartemolenstraat 39 (Heuvelland),West-Vlaanderen,Heuvelland,Dranouter,False,False,Element,aanwezig,bewaard,,"gevlochten hagen, kaphagen","erven, perceelsgrenzen, weilanden",,Crataegus monogyna,,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130506,Gelegde gemengde veekeringshaag bij Hoeve Poorthof,"Hillestraat, Zwartemolenstraat 4 (Heuvelland)",West-Vlaanderen,Heuvelland,Dranouter,False,False,Element,aanwezig,bewaard,,"gelegde hagen, veekeringshagen","erven, perceelsgrenzen, weilanden",,"Acer campestre, Cornus, Corylus avellana, Crataegus monogyna, Fraxinus excelsior, Ligustrum vulgare, Prunus spinosa, Ulmus",,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130508,Meidoornhaag als veekering,Hillestraat 3 (Heuvelland),West-Vlaanderen,Heuvelland,Dranouter,False,False,Element,aanwezig,bewaard,,veekeringshagen,"erven, perceelsgrenzen, weilanden",,Crataegus monogyna,,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130509,Gemengde houtkant met hakhoutstoven,Verlorenhoekstraat (Heuvelland),West-Vlaanderen,Heuvelland,Dranouter,False,False,Element,aanwezig,bewaard,,"hakhoutstoven, houtkanten",perceelsgrenzen,,"Alnus glutinosa, Corylus avellana, Fraxinus excelsior, Salix",,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130515,Knotwilgenrij,"Dranouterstraat, Zwartemolenstraat (Heuvelland)",West-Vlaanderen,Heuvelland,Dranouter,False,False,Element,aanwezig,bewaard,,"bomenrijen, knotbomen","perceelsgrenzen, weilanden",,Salix,,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130517,Knotveldesdoorn als hoekboom,Zwartemolenstraat 14 (Heuvelland),West-Vlaanderen,Heuvelland,Dranouter,False,False,Element,aanwezig,bewaard,,"hoekbomen, knotbomen","erven, weilanden",,Acer campestre,,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130518,Drie kaarspopulieren bij calvariekruis,Kauwakkerstraat (Heuvelland),West-Vlaanderen,Heuvelland,Dranouter,False,False,Element,aanwezig,bewaard,,"calvariebergen, opgaande bomen",,,Populus nigra 'Italica',,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130522,Houtkant op talud langs oud wegtracé,Papestraat (Heuvelland),West-Vlaanderen,Heuvelland,Nieuwkerke,False,False,Element,aanwezig,bewaard,,houtkanten,"valleiranden, wegen",,"Acer campestre, Corylus avellana, Crataegus, Fraxinus excelsior, Prunus spinosa, Salix, Tilia, Ulmus",,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130524,Gemengde houtkant met knotbomen op talud,Smijterstraat (Heuvelland),West-Vlaanderen,Heuvelland,Dranouter,False,True,Element,aanwezig,bewaard,,"houtkanten, knotbomen",holle wegen,,"Acer pseudoplatanus, Alnus glutinosa, Castanea sativa, Corylus avellana, Fraxinus excelsior, Populus, Quercus robur, Salix, Tilia, Ulmus",,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130527,Verwilderde afsluitingshaag van hulst,Lettingstraat 37 (Heuvelland),West-Vlaanderen,Heuvelland,Dranouter,False,False,Element,aanwezig,bewaard,,"afsluitingshagen, veekeringshagen","erven, weilanden",,Ilex aquifolium,,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130547,Houtkant met opgaande bomen op talud,Lettingstraat (Heuvelland),West-Vlaanderen,Heuvelland,Dranouter,False,True,Element,aanwezig,bewaard,,"houtkanten, opgaande bomen","holle wegen, valleiranden",,"Acer campestre, Castanea sativa, Corylus avellana, Fraxinus excelsior, Quercus robur, Salix",,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130548,Gemengde houtkant op talud,Lettingstraat (Heuvelland),West-Vlaanderen,Heuvelland,Dranouter,False,True,Element,aanwezig,bewaard,,houtkanten,"holle wegen, valleiranden",,"Acer campestre, Alnus glutinosa, Corylus avellana, Fraxinus excelsior, Ilex aquifolium, Prunus avium, Prunus spinosa, Quercus robur, Ribes uva-crispa, Rubus, Sambucus nigra",,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130550,Gemengde houtkant op talud,Montebergstraat (Heuvelland),West-Vlaanderen,Heuvelland,Dranouter,False,True,Element,aanwezig,bewaard,,houtkanten,holle wegen,,"Acer campestre, Acer pseudoplatanus, Betula pendula, Castanea sativa, Crataegus, Fagus sylvatica, Fraxinus excelsior, Prunus avium, Prunus spinosa, Quercus robur, Sambucus nigra",,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130551,Houtkant met opgaande bomen op talud,Lettingstraat (Heuvelland),West-Vlaanderen,Heuvelland,Dranouter,False,True,Element,aanwezig,bewaard,,"houtkanten, opgaande bomen","holle wegen, valleiranden",,"Acer pseudoplatanus, Corylus avellana, Crataegus, Fraxinus excelsior, Populus canadensis (x), Quercus robur, Rubus, Sambucus nigra, Ulmus",,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130552,Houtkant van kastanje op talud,Lettingstraat (Heuvelland),West-Vlaanderen,Heuvelland,Dranouter,False,True,Element,aanwezig,bewaard,,houtkanten,"holle wegen, valleiranden",,Castanea sativa,,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130554,Houtkant op talud,Klokhofweg (Heuvelland),West-Vlaanderen,Heuvelland,Dranouter,False,True,Element,aanwezig,bewaard,,houtkanten,holle wegen,,"Acer pseudoplatanus, Alnus glutinosa, Betula pendula, Corylus avellana, Fraxinus excelsior, Salix, Sambucus nigra, Ulmus",,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130555,Houtkant op talud,Beukelaarstraat (Heuvelland),West-Vlaanderen,Heuvelland,Dranouter,False,True,Element,aanwezig,bewaard,,"houtkanten, knotbomen",wegen,,"Acer campestre, Corylus avellana, Crataegus, Fraxinus excelsior, Populus canadensis (x), Rosa, Rubus, Sambucus nigra, Tilia, Ulmus",,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130557,Verwilderde afsluitingshaag van hulst,Beukelaarstraat 1 (Heuvelland),West-Vlaanderen,Heuvelland,Dranouter,False,True,Element,aanwezig,bewaard,,afsluitingshagen,"wegen, weilanden",,Ilex aquifolium,,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130561,Meidoornhaag als veekering,Smijterstraat 3 (Heuvelland),West-Vlaanderen,Heuvelland,Dranouter,False,False,Element,aanwezig,bewaard,,veekeringshagen,"erven, weilanden",,Crataegus,,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130562,Knotpopulier als hoekboom,Smijterstraat 3 (Heuvelland),West-Vlaanderen,Heuvelland,Dranouter,False,False,Element,aanwezig,bewaard,,"hoekbomen, knotbomen","erven, weilanden",,Populus nigra 'Italica',,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130565,Gelegde es als restant uit vroegere haag,Kwadestraat (Heuvelland),West-Vlaanderen,Heuvelland,Westouter,False,False,Element,aanwezig,bewaard,,"gelegde hagen, kaphagen","perceelsgrenzen, weilanden",,Fraxinus excelsior,,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130566,Gemengde houtkant op talud,Blauwepoortstraat 6 (Heuvelland),West-Vlaanderen,Heuvelland,Westouter,False,False,Element,aanwezig,bewaard,,"houtkanten, opgaande bomen",valleiranden,,"Acer campestre, Corylus avellana, Crataegus, Fraxinus excelsior, Prunus avium, Quercus robur, Sambucus nigra, Tilia, Ulmus",,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130578,Houtkant op talud,Oude Bellestraat (Heuvelland),West-Vlaanderen,Heuvelland,Loker,False,False,Element,aanwezig,bewaard,,houtkanten,holle wegen,,"Acer campestre, Acer pseudoplatanus, Cornus mas, Cornus sanguinea, Corylus avellana, Crataegus, Euonymus europaeus, Fraxinus excelsior, Ilex aquifolium, Populus, Populus tremula, Quercus robur, Salix, Sambucus nigra, Tilia platyphyllos",,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130579,Gelegde meidoornhaag bij Hoeve Locrehof,"Dikkebusstraat 187, Hofstraat (Heuvelland)",West-Vlaanderen,Heuvelland,Loker,False,False,Element,aanwezig,bewaard,,"gelegde hagen, geschoren hagen, veekeringshagen",erven,,"Crataegus, Rubus, Sambucus nigra",,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130581,Gekruiste meidoornhaag,Zandberg 3 (Heuvelland),West-Vlaanderen,Heuvelland,Loker,False,False,Element,aanwezig,bewaard,,"afsluitingshagen, gekruiste hagen",erven,,Crataegus,,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130584,Geschoren ligusterhaag,"Dikkebusstraat 80, Zandberg (Heuvelland)",West-Vlaanderen,Heuvelland,Loker,False,False,Element,aanwezig,bewaard,,"afsluitingshagen, geschoren hagen",erven,,Ligustrum vulgare,,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130585,Gemengde haag van liguster en hulst,Zandberg 11 (Heuvelland),West-Vlaanderen,Heuvelland,Loker,False,False,Element,aanwezig,bewaard,,afsluitingshagen,"erven, perceelsgrenzen",,"Ilex aquifolium, Ligustrum vulgare",,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130586,Gelegde meidoornhaag,Zandberg (Heuvelland),West-Vlaanderen,Heuvelland,Loker,False,False,Element,aanwezig,bewaard,,"gelegde hagen, veekeringshagen","perceelsgrenzen, weilanden",,Crataegus,,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130591,Opgaande linde als kapelboom,"Dikkebusstraat, Ommegangstraat 1 (Heuvelland)",West-Vlaanderen,Heuvelland,Loker,False,False,Element,aanwezig,bewaard,,"kapelbomen, kapellen (klein erfgoed), kruispuntbomen, opgaande bomen",,,Tilia platyphyllos,,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130592,Gemengde afsluitingshaag met hulst en meidoorn,Ommegangstraat 1 (Heuvelland),West-Vlaanderen,Heuvelland,Loker,False,False,Element,aanwezig,bewaard,,afsluitingshagen,erven,,"Crataegus, Ilex aquifolium",,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130595,Gemengde afsluitingshaag,Ommegangstraat 1 (Heuvelland),West-Vlaanderen,Heuvelland,Loker,False,False,Element,aanwezig,bewaard,,afsluitingshagen,erven,,"Acer campestre, Crataegus, Fraxinus excelsior, Ilex aquifolium",,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130601,Opgaande bomenrij van notelaars,"Brulozestraat 5, Kalissestraat (Heuvelland)",West-Vlaanderen,Heuvelland,Loker,False,False,Element,aanwezig,bewaard,,"bomenrijen, opgaande bomen, schermbeplantingen",erven,,Juglans regia,,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130606,Gekruiste meidoornhaag,Rozenhillestraat 3 (Heuvelland),West-Vlaanderen,Heuvelland,Loker,False,False,Element,aanwezig,bewaard,,"geschoren hagen, veekeringshagen",erven,,Crataegus,,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130607,Gemengde houtkant op talud,Scherpenbergweg (Heuvelland),West-Vlaanderen,Heuvelland,Loker,False,False,Element,aanwezig,bewaard,,houtkanten,"holle wegen, valleiranden",,"Acer pseudoplatanus, Alnus glutinosa, Carpinus betulus, Castanea sativa, Corylus avellana, Crataegus, Fraxinus excelsior, Populus, Prunus avium, Quercus robur, Sambucus nigra, Tilia",,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130608,Gemengde houtkant op talud,Kalissestraat (Heuvelland),West-Vlaanderen,Heuvelland,Loker,False,False,Element,aanwezig,bewaard,,houtkanten,perceelsgrenzen,,"Corylus avellana, Quercus robur, Sambucus nigra",,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130609,Gemengde soortenrijke houtkant op talud,Jokweg (Heuvelland),West-Vlaanderen,Heuvelland,Loker,False,False,Element,aanwezig,bewaard,,houtkanten,holle wegen,,"Acer campestre, Acer pseudoplatanus, Alnus glutinosa, Corylus avellana, Fraxinus excelsior, Populus tremula, Prunus spinosa, Quercus robur, Rosa, Salix, Sambucus nigra, Ulmus",,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130610,Gemengde houtkant op talud,Kanegemstraat (Heuvelland),West-Vlaanderen,Heuvelland,Loker,False,False,Element,aanwezig,bewaard,,houtkanten,valleiranden,,"Corylus avellana, Fraxinus excelsior, Prunus spinosa, Rubus, Sambucus nigra",,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130613,Houtkant op talud,Ronsevaalstraat (Heuvelland),West-Vlaanderen,Heuvelland,Loker,False,False,Element,aanwezig,bewaard,,houtkanten,,,"Acer pseudoplatanus, Corylus avellana, Fraxinus excelsior, Prunus avium, Quercus robur, Sambucus nigra, Tilia",,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130626,Gemengde houtkant op talud,Gremmerslinde (Heuvelland),West-Vlaanderen,Heuvelland,Dranouter,False,True,Element,aanwezig,bewaard,,houtkanten,,,"Corylus avellana, Crataegus, Fraxinus excelsior, Quercus robur, Salix, Sambucus nigra",,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130633,Gekruiste meidoornhaag als kerkhofbeplanting,Sint Machutusweg 2A (Heuvelland),West-Vlaanderen,Heuvelland,Wulvergem,False,False,Element,niet aanwezig,niet bewaard,,"afsluitingshagen, gekruiste hagen","kerkhoven, paden",,Crataegus,,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130637,Gekruiste meidoornhaag als veekering,Hooghofstraat 21 (Heuvelland),West-Vlaanderen,Heuvelland,Wulvergem,False,False,Element,aanwezig,bewaard,,"gekruiste hagen, geschoren hagen, veekeringshagen","erven, weilanden",,Crataegus,,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130643,Gemengde houtkant,"Dranouterstraat, Rozestraat (Heuvelland)",West-Vlaanderen,Heuvelland,Nieuwkerke,False,False,Element,aanwezig,bewaard,,houtkanten,perceelsgrenzen,,"Acer campestre, Crataegus laevigata, Crataegus monogyna, Fraxinus excelsior, Prunus spinosa, Salix, Sambucus nigra, Ulmus",,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130644,Gemengde houtkant ,Dranouterstraat (Heuvelland),West-Vlaanderen,Heuvelland,Nieuwkerke,False,False,Element,aanwezig,bewaard,,houtkanten,"molens, perceelsgrenzen",,"Crataegus, Prunus spinosa, Salix, Sambucus nigra",,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130645,Geschoren gemengde haag,Dranouterstraat 34 (Heuvelland),West-Vlaanderen,Heuvelland,Nieuwkerke,False,False,Element,aanwezig,bewaard,,"afsluitingshagen, geschoren hagen",erven,,"Corylus avellana, Crataegus, Fraxinus excelsior, Ulmus",,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130646,Geschoren gemengde haag,Dranouterstraat 34 (Heuvelland),West-Vlaanderen,Heuvelland,Nieuwkerke,False,False,Element,aanwezig,bewaard,,"afsluitingshagen, geschoren hagen",erven,,"Acer campestre, Carpinus betulus, Corylus avellana, Crataegus, Fraxinus excelsior, Ligustrum vulgare, Prunus spinosa, Ulmus",,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130647,Buxushaag,Dranouterstraat 34 (Heuvelland),West-Vlaanderen,Heuvelland,Nieuwkerke,False,False,Element,aanwezig,bewaard,,afsluitingshagen,erven,,Buxus sempervirens,,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130648,Geschoren olmenhaag,Dranouterstraat 34 (Heuvelland),West-Vlaanderen,Heuvelland,Nieuwkerke,False,False,Element,aanwezig,bewaard,,"afsluitingshagen, geschoren hagen",erven,,Ulmus,,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130653,Gemengde afsluitingshaag bij moestuin,Eikelstraat 7 (Heuvelland),West-Vlaanderen,Heuvelland,Nieuwkerke,False,False,Element,aanwezig,bewaard,,"afsluitingshagen, geschoren hagen","erven, moestuinen",,"Acer campestre, Cornus sanguinea, Corylus avellana, Crataegus monogyna, Ligustrum vulgare, Prunus spinosa, Rosa, Tilia, Ulmus",,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130655,Gemengde houtkant met knotbomen,Potteriestraat (Heuvelland),West-Vlaanderen,Heuvelland,Nieuwkerke,False,False,Element,aanwezig,bewaard,,"houtkanten, knotbomen","perceelsgrenzen, weilanden",,"Acer campestre, Crataegus, Prunus spinosa",,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130657,Twee taxussen bij veldkapel,Spiervelden 5 (Heuvelland),West-Vlaanderen,Heuvelland,Nieuwkerke,False,False,Element,aanwezig,bewaard,,struiken,"erven, pijlerkapellen",,Taxus baccata,,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130658,Gelegde meidoornhaag als veekering,Seulestraat 126 (Heuvelland),West-Vlaanderen,Heuvelland,Nieuwkerke,False,False,Element,aanwezig,bewaard,,"gelegde hagen, geschoren hagen, veekeringshagen","erven, hoogstamboomgaarden",,Crataegus,,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130659,Gelegde meidoornhaag als veekering,Seulestraat (Heuvelland),West-Vlaanderen,Heuvelland,Nieuwkerke,False,False,Element,aanwezig,bewaard,,"gelegde hagen, geschoren hagen, veekeringshagen",erven,,Crataegus,,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
130661,Gelegde meidoornhaag als veekering,Nieuwkerkestraat 86 (Heuvelland),West-Vlaanderen,Heuvelland,Nieuwkerke,False,False,Element,aanwezig,bewaard,,"gelegde hagen, geschoren hagen, veekeringshagen",erven,,"Crataegus laevigata, Crataegus monogyna, Prunus spinosa, Rosa",,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,
